HomePlanet,CryoSleep,Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,group,Age_norm,RoomService_norm,FoodCourt_norm,ShoppingMall_norm,Spa_norm,VRDeck_norm,Transported
1.0,0.0,52.0,0.0,1429.0,0.0,1371.0,488.0,3360,1.6156861123122566,-0.340420283530686,0.6087255631245279,-0.2908364166720504,0.9421010742145102,0.16238472623206696,True
2.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,3361,-0.2666573817123674,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
2.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,3361,-1.3821201929862186,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
2.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,3361,-0.7546723616446773,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
0.0,0.0,26.0,717.0,0.0,84.0,0.0,0.0,3361,-0.19694095600775172,0.7463325573743291,-0.2869194690849231,-0.15022871637101926,-0.27625565957730913,-0.26813982219724253,False
0.0,0.0,20.0,1.0,52.0,533.0,0.0,1022.0,3363,-0.6152395102354459,-0.3389045891919063,-0.2543277674229976,0.6013529197618734,-0.27625565957730913,0.6334915066854507,False
0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3363,-1.5912694701000656,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3363,-1.6609858958046815,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,False
1.0,0.0,40.0,0.0,372.0,7.0,5.0,1467.0,3364,0.7790890038568681,-0.340420283530686,-0.053763449503456504,-0.2791191083136312,-0.27181234544969496,1.0260804903966039,False
0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,3365,-0.6152395102354459,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
2.0,0.0,18.0,2532.0,0.0,46.0,0.0,0.0,3370,-0.7546723616446773,3.497317782259409,-0.2869194690849231,-0.21383696174529526,-0.27625565957730913,-0.26813982219724253,False
0.0,0.0,42.0,0.0,3.0,0.0,898.0,1.0,3371,0.9185218552660995,-0.340420283530686,-0.2850391786044274,-0.2908364166720504,0.5217635577422048,-0.2672575997619366,False
0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,3372,-1.03353806446314,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
2.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,3377,0.29107402392455817,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
0.0,0.0,23.0,664.0,17.0,0.0,0.0,168.927608008518,3380,-0.4060902331215988,0.6660007574190072,-0.2762644896954475,-0.2908364166720504,-0.27625565957730913,-0.11910809646955683,False
0.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,3381,0.43050687533378956,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,False
0.0,0.0,53.0,2.0,18.0,705.0,0.0,1.0,3382,1.6854025380168722,-0.3373888948531267,-0.2756377262019489,0.8892639251401754,-0.27625565957730913,-0.2672575997619366,False
0.0,1.0,56.0,0.0,0.0,0.0,0.0,0.0,3382,1.8945518151307192,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
0.0,0.0,35.0,1.0,0.0,37.0,719.0,0.0,3383,0.43050687533378956,-0.3389045891919063,-0.2869194690849231,-0.2289020724918343,0.3626929119736158,-0.26813982219724253,False
0.0,0.0,18.0,1.0,56.0,0.0,602.0,205.0,3384,-0.7546723616446773,-0.3389045891919063,-0.25182071344900336,-0.2908364166720504,0.258719361387443,-0.0872842229595203,False
0.0,0.0,25.0,106.0,46.0,166.7877375469974,0.0,843.0,3384,-0.2666573817123674,-0.17975668362004218,-0.25808834838398903,-0.011650223637583144,-0.27625565957730913,0.4755736907656835,False
0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,3384,-0.6152395102354459,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
2.0,1.0,44.0,0.0,0.0,0.0,0.0,0.0,3386,1.057954706675331,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
0.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,3387,-0.19694095600775172,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,False
2.0,0.0,23.0,24.0,1.0,1264.0,0.0,0.0,3389,-0.4060902331215988,-0.3040436193999742,-0.2862927055914245,1.8249746926196564,-0.27625565957730913,-0.26813982219724253,True
2.0,1.0,39.0,0.0,0.0,0.0,0.0,261.6706633963837,3390,0.7093725781522524,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.037288092287558236,True
1.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,3391,-0.2666573817123674,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
1.0,0.0,42.0,0.0,1209.0,0.0,1026.0,636.0,3391,0.9185218552660995,-0.340420283530686,0.4708375945548433,-0.2908364166720504,0.635512399409129,0.29295364665734935,False
0.0,0.0,20.0,0.0,39.0,830.0,17.0,0.0,3392,-0.6152395102354459,-0.340420283530686,-0.262475692838479,1.0985015743976623,-0.2611483915434208,-0.26813982219724253,True
0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,3392,-1.7307023215092971,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
0.0,1.0,64.0,0.0,0.0,0.0,0.0,0.0,3392,2.4522832207676446,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3392,-2.00956802432776,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
0.0,0.0,19.0,0.0,463.0,269.0,0.0,4.0,3394,-0.6849559359400617,-0.340420283530686,0.0032720284049130074,0.15944300453006127,-0.27625565957730913,-0.2646109324560187,True
0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3395,-1.5912694701000656,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,False
1.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,3396,-0.4060902331215988,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
0.0,0.0,22.0,0.0,269.0,0.0,100.0,28.0,3397,-0.4758066588262145,-0.340420283530686,-0.1183200893338088,-0.2908364166720504,-0.18738937702502476,-0.2434375940086756,False
0.0,0.0,18.0,0.0,0.0,1435.0,0.0,149.5227651253282,3401,-0.7546723616446773,-0.340420283530686,-0.2869194690849231,2.1112117968038984,-0.27625565957730913,-0.13622748421469413,True
2.0,0.0,21.0,2.0,0.0,898.0,148.0,0.0,3402,-0.5455230845308302,-0.3373888948531267,-0.2869194690849231,1.212326855593735,-0.1447335613999282,-0.26813982219724253,False
0.0,0.0,37.0,308.0,35.0,415.0,10.0,0.0,3403,0.569939726743021,0.1264135728134488,-0.26498274681247325,0.4038325788628059,-0.26736903132208073,-0.26813982219724253,True
0.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,3404,-0.3363738074169831,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
0.0,1.0,38.0,0.0,0.0,0.0,0.0,0.0,3405,0.6396561524476366,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,False
0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,3405,-1.2426873415769872,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3405,-1.5912694701000656,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,False
1.0,0.0,49.0,0.0,104.0,809.0,3668.0,7.0,3406,1.4065368351984093,-0.340420283530686,-0.22173606576107222,1.0633496493224044,2.983359584440483,-0.2619642651501008,False
1.0,0.0,55.0,0.0,5971.0,158.0,4125.0,1984.0,3406,1.8248353894261036,-0.340420283530686,3.4554853505950147,-0.02636002801058705,3.389478495704423,1.4821894894497862,False
0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,3408,-0.9638216387585244,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
0.0,0.0,19.0,90.0,0.0,0.0,74.0,595.0,3409,-0.6849559359400617,-0.20400779304051672,-0.2869194690849231,-0.2908364166720504,-0.2104946104886187,0.2567825268098049,False
0.0,1.0,16.0,0.0,0.0,0.0,0.0,159.83353377212507,3410,-0.8941052130539087,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.12713109278924062,True
1.0,0.0,48.0,0.0,12.0,0.0,7967.0,15.0,3412,1.3368204094937937,-0.340420283530686,-0.2793983071629403,-0.2908364166720504,6.80372107136319,-0.2549064856676531,False
1.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,3412,-0.2666573817123674,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
1.0,0.0,23.0,2.0,6748.0,0.0,23.0,0.0,3412,-0.4060902331215988,-0.3373888948531267,3.9424805850434006,-0.2908364166720504,-0.25581641459028376,-0.26813982219724253,True
0.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,3413,-0.12722453030313602,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,False
0.0,0.0,39.0,505.0,178.0,181.0,0.0,0.0,3415,0.7093725781522524,0.4250053575530416,-0.17535556724217832,0.012139699452790531,-0.27625565957730913,-0.26813982219724253,False
0.0,0.0,28.0,0.0,1376.0,4.0,0.0,0.0,3417,-0.05750810459852031,-0.340420283530686,0.5755070979691038,-0.28414081189581086,-0.27625565957730913,-0.26813982219724253,True
2.0,1.0,72.0,344.87642533455283,0.0,0.0,0.0,0.0,3418,3.0100146264045704,0.18230696192746132,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
2.0,0.0,47.0,2267.0,0.0,117.0,0.0,0.0,3419,1.267103983789178,3.0956587824827997,-0.2869194690849231,-0.09498997696704273,-0.27625565957730913,-0.26813982219724253,False
0.0,1.0,65.0,0.0,0.0,0.0,0.0,0.0,3420,2.5219996464722603,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,False
0.0,0.0,40.0,15.0,0.0,0.0,670.0,336.73011822454237,3421,0.7790890038568681,-0.31768486844899113,-0.2869194690849231,-0.2908364166720504,0.31914843352299643,0.028931042743677755,False
1.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,3422,-0.7546723616446773,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
1.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,3422,-0.12722453030313602,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
0.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,3423,-0.5455230845308302,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
0.0,0.0,37.0,190.0,0.0,2.0,799.0,0.0,3424,0.569939726743021,-0.05243835916255088,-0.2869194690849231,-0.28748861428393063,0.4337859380154433,-0.26813982219724253,False
1.0,0.0,31.0,0.0,1216.0,0.0,897.0,478.0,3425,0.1516411725153268,-0.340420283530686,0.47522493900933327,-0.2908364166720504,0.520874894916682,0.15356250187900733,False
0.0,0.0,33.0,22.0,37.0,415.0,0.0,333.0,3426,0.29107402392455817,-0.3070750080775335,-0.26372921982547615,0.4038325788628059,-0.27625565957730913,0.02564024875964284,False
1.0,1.0,53.0,0.0,0.0,0.0,0.0,0.0,3428,1.6854025380168722,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
1.0,0.0,27.0,0.0,18481.0,0.0,2.0,3875.0,3428,-0.12722453030313602,-0.340420283530686,11.296296654262076,-0.2908364166720504,-0.2744783339262635,3.1504721146133607,True
0.0,0.0,74.0,0.0,193.0,581.0,0.0,0.0,3430,3.1494474778138017,-0.340420283530686,-0.16595411483969982,0.6817001770767483,-0.27625565957730913,-0.26813982219724253,True
2.0,1.0,27.349953357930666,0.0,0.0,0.0,0.0,0.0,3431,-0.10282703302488197,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
0.0,0.0,23.0,381.0,0.0,137.0,104.0,8.0,3432,-0.4060902331215988,0.23705925954436388,-0.2869194690849231,-0.06151195308584484,-0.18383472572293336,-0.26108204271479485,False
1.0,0.0,74.0,0.0,1026.0,0.0,6616.0,119.0,3433,3.1494474778138017,-0.340420283530686,0.3561398752446057,-0.2908364166720504,5.6031375940818275,-0.16315535239583304,False
0.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,3434,-0.4060902331215988,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
0.0,0.0,26.0,6.0,0.0,400.0,2.0,373.0,3437,-0.19694095600775172,-0.33132611749800805,-0.2869194690849231,0.37872406095190747,-0.2744783339262635,0.06092914617188132,False
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3437,-2.00956802432776,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3438,-2.00956802432776,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
0.0,0.0,24.0,95.0,35.0,1442.0,0.0,0.0,3438,-0.3363738074169831,-0.19642932134661842,-0.26498274681247325,2.1229291051623176,-0.27625565957730913,-0.26813982219724253,False
1.0,1.0,28.0,0.0,305.9213014420838,0.0,0.0,0.0,3439,-0.05750810459852031,-0.340420283530686,-0.09517916545745472,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
1.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,3439,-0.824388787349293,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
0.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,3439,-0.19694095600775172,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
1.0,0.0,39.0,0.0,2.0,0.0,909.0,3291.0,3439,0.7093725781522524,-0.340420283530686,-0.28566594209792595,-0.2908364166720504,0.5315388488229562,2.6352542123946785,False
0.0,0.0,17.0,0.0,83.0,0.0,0.0,943.0,3440,-0.824388787349293,-0.340420283530686,-0.2348980991245421,-0.2908364166720504,-0.27625565957730913,0.5637959342962797,False
0.0,0.0,15.0,350.0,0.0,91.0,198.0,0.0,3441,-0.9638216387585244,0.19007273504219446,-0.2869194690849231,-0.1385114080126,-0.10030042012378601,-0.26813982219724253,False
0.0,0.0,37.0,503.0,0.0,26.0,0.0,116.0,3442,0.569939726743021,0.4219739688754823,-0.2869194690849231,-0.24731498562649315,-0.27625565957730913,-0.16580201970175093,False
0.0,0.0,38.0,792.0,0.0,198.45526985411624,1.0,29.0,3443,0.6396561524476366,0.8600096327828035,-0.2869194690849231,0.04135809650423339,-0.27536699675178633,-0.24255537157336962,True
1.0,0.0,33.0,0.0,27071.0,0.0,15.0,0.0,3444,0.29107402392455817,-0.340420283530686,16.680195063414757,-0.2908364166720504,-0.2629257171944665,-0.26813982219724253,True
1.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,3444,-0.8941052130539087,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
1.0,0.0,41.0,0.0,649.0,0.0,945.0,462.8397385652189,3444,0.8488054295614837,-0.340420283530686,0.1198500381956463,-0.2908364166720504,0.5635307105417786,0.1401877791161397,True
1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,3444,-1.52155304439545,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
0.0,0.0,20.0,1.0,760.0,160.69874474640818,21.0,0.0,3445,-0.6152395102354459,-0.3389045891919063,0.18942078597398712,-0.021842595957111525,-0.2575937402413294,-0.26813982219724253,False
0.0,1.0,44.0,0.0,0.0,0.0,0.0,0.0,3446,1.057954706675331,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
0.0,0.0,42.0,1196.0,0.0,0.0,68.0,1.0,3447,0.9185218552660995,1.4723501456497856,-0.2869194690849231,-0.2908364166720504,-0.21582658744175576,-0.2672575997619366,False
0.0,0.0,29.0,0.0,4.0,0.0,0.0,904.0,3449,0.01220832110609539,-0.340420283530686,-0.2844124151109288,-0.2908364166720504,-0.27625565957730913,0.5293892593193472,False
1.0,0.0,22.0,0.0,4209.0,26.0,2462.0,466.0,3450,-0.4758066588262145,-0.340420283530686,2.3511280750505414,-0.24731498562649315,1.9116322168599331,0.14297583265533578,True
1.0,0.0,21.0,0.0,2834.0,0.0,414.0,558.0,3450,-0.5455230845308302,-0.340420283530686,1.4893282714900131,-0.2908364166720504,0.09165075018914833,0.22414029670348432,True
0.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,3453,-0.5455230845308302,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,False
0.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,3454,-0.5455230845308302,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,False
2.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,3455,-1.103254490167756,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,3456,-0.8941052130539087,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
2.0,1.0,36.0,0.0,0.0,0.0,257.466924649705,0.0,3458,0.5002233010384053,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.047454374839425106,-0.26813982219724253,True
0.0,1.0,36.0,0.0,0.0,0.0,0.0,0.0,3459,0.5002233010384053,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
0.0,0.0,26.0,86.0,377.0,0.0,0.0,77.0,3461,-0.19694095600775172,-0.21007057039563537,-0.05062963203596368,-0.2908364166720504,-0.27625565957730913,-0.20020869467868346,False
1.0,1.0,28.0,0.0,305.9213014420838,0.0,0.0,0.0,3462,-0.05750810459852031,-0.340420283530686,-0.09517916545745472,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
0.0,0.0,14.0,0.0,0.0,533.0,266.0,93.0,3464,-1.03353806446314,-0.340420283530686,-0.2869194690849231,0.6013529197618734,-0.039871347988232615,-0.18609313571378805,False
0.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,3464,0.01220832110609539,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,False
2.0,0.0,19.0,506.0,0.0,395.0,159.0,229.0,3465,-0.6849559359400617,0.4265210518918212,-0.2869194690849231,0.370354554981608,-0.13495827031917693,-0.06611088451217721,False
0.0,0.0,51.0,90.0,0.0,0.0,881.0,0.0,3467,1.5459696866076407,-0.20400779304051672,-0.2869194690849231,-0.2908364166720504,0.5066562897083166,-0.26813982219724253,False
0.0,1.0,64.0,0.0,0.0,0.0,0.0,0.0,3468,2.4522832207676446,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
1.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0,3469,0.8488054295614837,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
0.0,1.0,27.349953357930666,0.0,0.0,0.0,0.0,0.0,3470,-0.10282703302488197,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,False
0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,3470,-0.8941052130539087,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
0.0,0.0,20.0,0.0,880.0,5.0,25.0,490.0,3473,-0.6152395102354459,-0.340420283530686,0.26463240519381503,-0.28246691070175095,-0.25403908893923804,0.16414917110267888,False
1.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,3474,0.1516411725153268,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
1.0,0.0,38.0,0.0,952.0,0.0,0.0,1790.0,3474,0.6396561524476366,-0.340420283530686,0.3097593767257118,-0.2908364166720504,-0.27625565957730913,1.3110383370004295,False
1.0,1.0,59.0,0.0,0.0,0.0,0.0,0.0,3474,2.1037010922445663,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
1.0,1.0,18.0,0.0,0.0,165.01796372632006,0.0,0.0,3474,-0.7546723616446773,-0.340420283530686,-0.2869194690849231,-0.014612650149230869,-0.27625565957730913,-0.26813982219724253,True
1.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,3475,0.29107402392455817,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
1.0,0.0,33.0,0.0,590.0,142.43517230286454,3.0,6569.0,3475,0.29107402392455817,-0.340420283530686,0.0828709920792309,-0.05241401167815861,-0.2735896711007406,5.527179355327623,False
1.0,0.0,49.0,0.0,8766.0,15.0,149.0,178.0,3475,1.4065368351984093,-0.340420283530686,5.207289314923507,-0.265727898761152,-0.14384489857440538,-0.11110422871278128,True
0.0,0.0,4.0,0.0,78.82719762120337,0.0,0.0,0.0,3476,-1.7307023215092971,-0.340420283530686,-0.2375134593211558,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3476,-2.00956802432776,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
0.0,0.0,0.0,0.0,0.0,0.0,21.708362203833644,0.0,3476,-2.00956802432776,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.256964245083777,-0.26813982219724253,True
0.0,0.0,24.0,1.0,467.0,4.0,0.0,341.0,3476,-0.3363738074169831,-0.3389045891919063,0.0057790823789072715,-0.28414081189581086,-0.27625565957730913,0.03269802824209053,False
1.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,3478,1.6156861123122566,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,False
0.0,0.0,50.0,121.0,558.0,0.0,10.0,0.0,3480,1.476253260903025,-0.1570212685383473,0.06281456028727678,-0.2908364166720504,-0.26736903132208073,-0.26813982219724253,False
0.0,0.0,31.0,0.0,627.0,1.0,0.0,13.0,3483,0.1516411725153268,-0.340420283530686,0.10606124133867784,-0.28916251547799054,-0.27625565957730913,-0.256670930538265,False
0.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,3484,-0.2666573817123674,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,False
0.0,0.0,62.0,3.0,0.0,2908.0,0.0,0.0,3484,2.3128503693584133,-0.335873200514347,-0.2869194690849231,4.576868255654124,-0.27625565957730913,-0.26813982219724253,True
1.0,0.0,49.0,0.0,1855.0,0.0,166.0,1655.0,3485,1.4065368351984093,-0.340420283530686,0.875726811354917,-0.2908364166720504,-0.12873763054051704,1.1919383082341246,False
1.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,3485,-0.3363738074169831,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
1.0,0.0,33.0,0.0,3157.0,0.0,131.0,0.0,3485,0.29107402392455817,-0.340420283530686,1.69177287989005,-0.2908364166720504,-0.15984082943381658,-0.26813982219724253,True
0.0,0.0,20.0,0.0,559.0,21.0,0.0,5.0,3486,-0.6152395102354459,-0.340420283530686,0.06344132378077535,-0.25568449159679263,-0.27625565957730913,-0.26372871002071274,True
1.0,0.0,46.0,0.0,0.0,0.0,1529.0,3069.0,3487,1.1973875580845623,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,1.0825098006471194,2.439400831756755,False
1.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,3488,-0.19694095600775172,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,False
1.0,0.0,52.0,6.0,2333.0,11.0,1149.0,1.0,3488,1.6156861123122566,-0.33132611749800805,1.1753197612472317,-0.2724235035373916,0.7448179269484387,-0.2672575997619366,False
2.0,0.0,28.0,274.0,0.0,693.0,944.0,0.0,3489,-0.05750810459852031,0.07487996529494043,-0.2869194690849231,0.8691771108114565,0.5626420477162557,-0.26813982219724253,False
2.0,1.0,39.0,0.0,0.0,0.0,0.0,0.0,3489,0.7093725781522524,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
1.0,0.0,29.0,4.0,3439.0,0.0,0.0,0.0,3490,0.01220832110609539,-0.33435750617556736,1.8685201850566457,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
1.0,0.0,19.0,0.0,1347.0,0.0,1756.0,37.0,3490,-0.6849559359400617,-0.340420283530686,0.5573309566576454,-0.2908364166720504,1.2842362620408052,-0.23549759209092194,True
0.0,0.0,15.0,0.0,0.0,0.0,6.0,607.0,3491,-0.9638216387585244,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.2709236826241721,0.2673691960334765,False
0.0,0.0,33.0,44.0,630.0,18.0,96.0,0.0,3492,0.29107402392455817,-0.273729732624381,0.10794153181917354,-0.2607061951789723,-0.19094402832711613,-0.26813982219724253,False
1.0,0.0,47.0,0.0,10679.0,0.0,273.0,80.0,3495,1.267103983789178,-0.340420283530686,6.406287877986264,-0.2908364166720504,-0.03365070820957271,-0.19756202737276557,True
1.0,0.0,34.0,0.0,6229.0,0.0,2279.0,587.0,3495,0.3607904496291739,-0.340420283530686,3.617190331917645,-0.2908364166720504,1.7490069197892526,0.2497247473273572,True
1.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,3495,-0.19694095600775172,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
1.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,3495,-0.9638216387585244,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
2.0,1.0,27.349953357930666,0.0,0.0,0.0,0.0,0.0,3496,-0.10282703302488197,-0.340420283530686,-0.2869194690849231,-0.2908364166720504,-0.27625565957730913,-0.26813982219724253,True
2.0,0.0,27.0,542.0,0.0,1231.0,0.0,1.0,3496,-0.12722453030313602,0.48108604808788896,-0.2869194690849231,1.76973595321568,-0.27625565957730913,-0.2672575997619366,False
